x	y	xlabel	ylabel	val	tenders	orders
100	25	Ilustre Municipalidad De Pelarco	Distribuidora Papeles Industriales S.A.- Marisol	0		
101	25	Ilustre Municipalidad De Pemuco	Distribuidora Papeles Industriales S.A.- Marisol	0		
102	25	Ilustre Municipalidad De Penco	Distribuidora Papeles Industriales S.A.- Marisol	0		
103	25	Ilustre Municipalidad De Peralillo	Distribuidora Papeles Industriales S.A.- Marisol	0		
104	25	Ilustre Municipalidad De Pichilemu	Distribuidora Papeles Industriales S.A.- Marisol	0		
105	25	Ilustre Municipalidad De Pinto	Distribuidora Papeles Industriales S.A.- Marisol	0		
106	25	Ilustre Municipalidad De Puchuncavi	Distribuidora Papeles Industriales S.A.- Marisol	0		
107	25	Ilustre Municipalidad De Purén	Distribuidora Papeles Industriales S.A.- Marisol	0		
108	25	Ilustre Municipalidad De Quilleco	Distribuidora Papeles Industriales S.A.- Marisol	0		
109	25	Ilustre Municipalidad De Quillota	Distribuidora Papeles Industriales S.A.- Marisol	17845		2832-901-CM14
110	25	Ilustre Municipalidad De Ranquil	Distribuidora Papeles Industriales S.A.- Marisol	0		
111	25	Ilustre Municipalidad De Recoleta	Distribuidora Papeles Industriales S.A.- Marisol	0		
112	25	Ilustre Municipalidad De San Fabian	Distribuidora Papeles Industriales S.A.- Marisol	0		
113	25	Ilustre Municipalidad De San Felipe	Distribuidora Papeles Industriales S.A.- Marisol	17000		525800-441-CM14;525800-440-CM14
114	25	Ilustre Municipalidad De Santa Barbara	Distribuidora Papeles Industriales S.A.- Marisol	0		
115	25	Ilustre Municipalidad De Santa Juana	Distribuidora Papeles Industriales S.A.- Marisol	0		
116	25	Ilustre Municipalidad De Sierra Gorda	Distribuidora Papeles Industriales S.A.- Marisol	0		
117	25	Ilustre Municipalidad De Taltal	Distribuidora Papeles Industriales S.A.- Marisol	0		
118	25	Ilustre Municipalidad De Tierra Amarilla	Distribuidora Papeles Industriales S.A.- Marisol	0		
119	25	Ilustre Municipalidad De Tirúa	Distribuidora Papeles Industriales S.A.- Marisol	0		
120	25	Ilustre Municipalidad De Tolten	Distribuidora Papeles Industriales S.A.- Marisol	0		
121	25	Ilustre Municipalidad De Victoria	Distribuidora Papeles Industriales S.A.- Marisol	0		
122	25	Ilustre Municipalidad De Vilcún	Distribuidora Papeles Industriales S.A.- Marisol	0		
123	25	Ilustre Municipalidad De Zapallar	Distribuidora Papeles Industriales S.A.- Marisol	0		
124	25	Ilustre Municipalidad Isla De Maipo	Distribuidora Papeles Industriales S.A.- Marisol	0		
125	25	Imunicipalidad De Nueva Imperial	Distribuidora Papeles Industriales S.A.- Marisol	0		
126	25	Instituto De Normalización Previsional - Inp	Distribuidora Papeles Industriales S.A.- Marisol	0		
127	25	Instituto Nacional De Deportes De Chile	Distribuidora Papeles Industriales S.A.- Marisol	0		
128	25	Instituto Nacional Del Torax	Distribuidora Papeles Industriales S.A.- Marisol	0		
129	25	Instituto Psiquiátrico Dr. José Horwitz Barak	Distribuidora Papeles Industriales S.A.- Marisol	0		
130	25	Intendencia Iii Región, Atacama	Distribuidora Papeles Industriales S.A.- Marisol	0		
131	25	Junaeb	Distribuidora Papeles Industriales S.A.- Marisol	0		
132	25	Junta Nacional De Jardines Infantiles - Junji	Distribuidora Papeles Industriales S.A.- Marisol	0		
133	25	Ministerio De Educación	Distribuidora Papeles Industriales S.A.- Marisol	0		
134	25	Ministerio De Obras Publicas Dirección Gral. De Oopp	Distribuidora Papeles Industriales S.A.- Marisol	0		
135	25	Ministerio De Salud - Minsal	Distribuidora Papeles Industriales S.A.- Marisol	0		
136	25	Ministerio Publico	Distribuidora Papeles Industriales S.A.- Marisol	0		
137	25	Mop - Dirección De Vialidad	Distribuidora Papeles Industriales S.A.- Marisol	17000		1001-346-CM14
138	25	Municipalidad De Alto Hospicio	Distribuidora Papeles Industriales S.A.- Marisol	0		
139	25	Municipalidad De Chiguayante	Distribuidora Papeles Industriales S.A.- Marisol	0		
140	25	Municipalidad De Conchalí	Distribuidora Papeles Industriales S.A.- Marisol	0		
141	25	Municipalidad De Las Condes	Distribuidora Papeles Industriales S.A.- Marisol	0		
142	25	Municipalidad De Lota	Distribuidora Papeles Industriales S.A.- Marisol	0		
143	25	Municipalidad De Ovalle	Distribuidora Papeles Industriales S.A.- Marisol	0		
144	25	Municipalidad De Padre Las Casas	Distribuidora Papeles Industriales S.A.- Marisol	0		
145	25	Municipalidad De Portezuelo	Distribuidora Papeles Industriales S.A.- Marisol	0		
146	25	Municipalidad De Pudahuel	Distribuidora Papeles Industriales S.A.- Marisol	0		
147	25	Municipalidad De Puerto Montt	Distribuidora Papeles Industriales S.A.- Marisol	0		
148	25	Municipalidad De Rio Hurtado	Distribuidora Papeles Industriales S.A.- Marisol	0		
149	25	Municipalidad De San Carlos	Distribuidora Papeles Industriales S.A.- Marisol	0		
150	25	Municipalidad De Santiago	Distribuidora Papeles Industriales S.A.- Marisol	17000		2451-1968-CM14;2451-1962-CM14
151	25	Municipalidad De Tucapel	Distribuidora Papeles Industriales S.A.- Marisol	0		
152	25	Presidencia De La República	Distribuidora Papeles Industriales S.A.- Marisol	0		
153	25	Servicio Agrícola Y Ganadero	Distribuidora Papeles Industriales S.A.- Marisol	0		
154	25	Servicio De Cooperación Técnica - Sercotec	Distribuidora Papeles Industriales S.A.- Marisol	0		
155	25	Servicio De Salud Arica	Distribuidora Papeles Industriales S.A.- Marisol	0		
156	25	Servicio De Salud Atacama	Distribuidora Papeles Industriales S.A.- Marisol	0		
157	25	Servicio De Salud Bio Bio	Distribuidora Papeles Industriales S.A.- Marisol	0		
158	25	Servicio De Salud Chiloé	Distribuidora Papeles Industriales S.A.- Marisol	0		
159	25	Servicio De Salud Metropolitano Sur	Distribuidora Papeles Industriales S.A.- Marisol	0		
160	25	Servicio De Salud Nuble	Distribuidora Papeles Industriales S.A.- Marisol	0		
161	25	Servicio De Salud Ohiggins	Distribuidora Papeles Industriales S.A.- Marisol	0		
162	25	Servicio De Salud Osorno	Distribuidora Papeles Industriales S.A.- Marisol	0		
163	25	Servicio De Salud Valparaíso San Antonio	Distribuidora Papeles Industriales S.A.- Marisol	0		
164	25	Servicio Médico Legal	Distribuidora Papeles Industriales S.A.- Marisol	0		
165	25	Servicio Nacional De Capacitación Y Empleo	Distribuidora Papeles Industriales S.A.- Marisol	0		
166	25	Servicio Nacional De Menores	Distribuidora Papeles Industriales S.A.- Marisol	0		
167	25	Servicio Nacional Para La Prevención Y Rehabilitación Del Consumo De Drogras Y Alcohol	Distribuidora Papeles Industriales S.A.- Marisol	0		
168	25	Servicio Salud Aconcagua	Distribuidora Papeles Industriales S.A.- Marisol	0		
169	25	Serviu Viii Región	Distribuidora Papeles Industriales S.A.- Marisol	0		
170	25	Subsecretaría De Hacienda	Distribuidora Papeles Industriales S.A.- Marisol	0		
171	25	Subsecretaría De Prevención Del Delito	Distribuidora Papeles Industriales S.A.- Marisol	0		
172	25	Subsecretaría De Previsión Social	Distribuidora Papeles Industriales S.A.- Marisol	0		
173	25	Subsecretaría De Transportes	Distribuidora Papeles Industriales S.A.- Marisol	17422.5		711-1352-CM14;619284-469-CM14
174	25	Superintendencia De Salud	Distribuidora Papeles Industriales S.A.- Marisol	0		
175	25	Superintendencia Del Medio Ambiente	Distribuidora Papeles Industriales S.A.- Marisol	0		
176	25	Universidad De Antofagasta	Distribuidora Papeles Industriales S.A.- Marisol	0		
177	25	Universidad De Atacama	Distribuidora Papeles Industriales S.A.- Marisol	0		
178	25	Universidad De Chile	Distribuidora Papeles Industriales S.A.- Marisol	17000		5434-657-CM14
179	25	Universidad De Los Lagos	Distribuidora Papeles Industriales S.A.- Marisol	0		
180	25	Universidad Tecnológica Metropolitana	Distribuidora Papeles Industriales S.A.- Marisol	0		
1	26	Armada De Chile	Distribuidora Seguel Limitada	0		
2	26	Carabineros De Chile	Distribuidora Seguel Limitada	0		
3	26	Centro Asistencial Norte De Antofagasta	Distribuidora Seguel Limitada	0		
4	26	Complejo Asistencial Dr. Victor Ríos Ruíz	Distribuidora Seguel Limitada	0		
5	26	Comprador	Distribuidora Seguel Limitada	0		
6	26	Consejo De Defensa Del Estado	Distribuidora Seguel Limitada	0		
7	26	Consejo Nacional De La Cultura Y Las Artes	Distribuidora Seguel Limitada	0		
8	26	Corporacion Administrativa Del Poder Judicial	Distribuidora Seguel Limitada	0		
9	26	Corporación Nacional De Desarrollo Indígena - Conadi	Distribuidora Seguel Limitada	0		
10	26	Corporación Nacional Forestal - Conaf	Distribuidora Seguel Limitada	0		
11	26	Defensoría Penal Pública	Distribuidora Seguel Limitada	0		
12	26	Dirección De Aeropuertos - Moptt	Distribuidora Seguel Limitada	0		
13	26	Dirección De Arquitectura - Mop	Distribuidora Seguel Limitada	0		
14	26	Dirección De Bibliotecas, Archivos Y Museos	Distribuidora Seguel Limitada	0		
15	26	Dirección De Obras Hidráulicas - Moptt	Distribuidora Seguel Limitada	0		
16	26	Dirección De Planeamiento - Moptt	Distribuidora Seguel Limitada	0		
17	26	Dirección Del Trabajo	Distribuidora Seguel Limitada	0		
18	26	Ejército De Chile	Distribuidora Seguel Limitada	0		
19	26	Fondo De Solidaridad E Inversión Social - Fosis	Distribuidora Seguel Limitada	0		
20	26	Fondo Nacional De Salud - Fonasa	Distribuidora Seguel Limitada	0		
21	26	Fuerza Aérea De Chile	Distribuidora Seguel Limitada	0		
22	26	Gendarmería De Chile	Distribuidora Seguel Limitada	0		
23	26	Gobernación Provincial De Huasco	Distribuidora Seguel Limitada	0		
24	26	Gobernación Provincial De Linares	Distribuidora Seguel Limitada	0		
25	26	Gobernación Provincial De Malleco	Distribuidora Seguel Limitada	0		
26	26	Gobernación Provincial De Talca	Distribuidora Seguel Limitada	0		
27	26	Hospital  Lonquimay	Distribuidora Seguel Limitada	0		
28	26	Hospital Angol	Distribuidora Seguel Limitada	0		
29	26	Hospital Carlos Cisternas De Calama	Distribuidora Seguel Limitada	0		
30	26	Hospital Contulmo	Distribuidora Seguel Limitada	0		
31	26	Hospital Curanilahue	Distribuidora Seguel Limitada	0		
32	26	Hospital De Chimbarongo	Distribuidora Seguel Limitada	0		
33	26	Hospital De Purén	Distribuidora Seguel Limitada	0		
34	26	Hospital Dr. Abraham Godoy Peña	Distribuidora Seguel Limitada	0		
35	26	Hospital Dr. Exequiel González Cortes	Distribuidora Seguel Limitada	0		
36	26	Hospital Ovalle	Distribuidora Seguel Limitada	0		
37	26	Hospital Padre Alberto Hurtado	Distribuidora Seguel Limitada	0		
38	26	Hospital Pedro Morales C.	Distribuidora Seguel Limitada	0		
39	26	Hospital Quilpué	Distribuidora Seguel Limitada	0		
40	26	Hospital Regional Rancagua - Hrr	Distribuidora Seguel Limitada	0		
41	26	Hospital Río Bueno	Distribuidora Seguel Limitada	0		
42	26	Hospital Santa Filomena De Graneros	Distribuidora Seguel Limitada	0		
43	26	Hospital Valdivia	Distribuidora Seguel Limitada	0		
44	26	Hospital Vicuña	Distribuidora Seguel Limitada	0		
45	26	I.  Municipalidad Curaco  De Velez	Distribuidora Seguel Limitada	0		
46	26	I. Municipalidad De Chillán	Distribuidora Seguel Limitada	0		
47	26	I. Municipalidad De Coquimbo	Distribuidora Seguel Limitada	0		
48	26	I. Municipalidad De Coronel	Distribuidora Seguel Limitada	0		
49	26	I. Municipalidad De Independencia	Distribuidora Seguel Limitada	0		
50	26	I. Municipalidad De La Pintana	Distribuidora Seguel Limitada	0		
51	26	I. Municipalidad De Puerto Varas	Distribuidora Seguel Limitada	0		
52	26	I. Municipalidad De Talagante	Distribuidora Seguel Limitada	0		
53	26	I. Municipalidad De Talca	Distribuidora Seguel Limitada	0		
54	26	I. Municipalidad Pozo Almonte	Distribuidora Seguel Limitada	0		
55	26	I.Municipalidad De Concepcion	Distribuidora Seguel Limitada	0		
56	26	I.Municipalidad De Concon	Distribuidora Seguel Limitada	0		
57	26	I.Municipalidad De Mostazal	Distribuidora Seguel Limitada	0		
58	26	I.Municipalidad De Viña Del Mar	Distribuidora Seguel Limitada	0		
59	26	Ilustre Municipalidad  De Sagrada Familia	Distribuidora Seguel Limitada	0		
60	26	Ilustre Municipalidad De Angol	Distribuidora Seguel Limitada	0		
61	26	Ilustre Municipalidad De Bulnes	Distribuidora Seguel Limitada	0		
62	26	Ilustre Municipalidad De Cabildo	Distribuidora Seguel Limitada	0		
63	26	Ilustre Municipalidad De Calbuco	Distribuidora Seguel Limitada	0		
64	26	Ilustre Municipalidad De Canela	Distribuidora Seguel Limitada	0		
65	26	Ilustre Municipalidad De Catemu	Distribuidora Seguel Limitada	0		
66	26	Ilustre Municipalidad De Cauquenes	Distribuidora Seguel Limitada	0		
67	26	Ilustre Municipalidad De Cerrillos	Distribuidora Seguel Limitada	0		
68	26	Ilustre Municipalidad De Cobquecura	Distribuidora Seguel Limitada	0		
69	26	Ilustre Municipalidad De Colbún	Distribuidora Seguel Limitada	0		
70	26	Ilustre Municipalidad De Collipulli	Distribuidora Seguel Limitada	0		
71	26	Ilustre Municipalidad De Curanilahue	Distribuidora Seguel Limitada	0		
72	26	Ilustre Municipalidad De Curarrehue	Distribuidora Seguel Limitada	0		
73	26	Ilustre Municipalidad De Diego De Almagro	Distribuidora Seguel Limitada	0		
74	26	Ilustre Municipalidad De El Bosque	Distribuidora Seguel Limitada	0		
75	26	Ilustre Municipalidad De El Carmen	Distribuidora Seguel Limitada	0		
76	26	Ilustre Municipalidad De Ercilla	Distribuidora Seguel Limitada	0		
77	26	Ilustre Municipalidad De Florida	Distribuidora Seguel Limitada	0		
78	26	Ilustre Municipalidad De Freire	Distribuidora Seguel Limitada	0		
79	26	Ilustre Municipalidad De Fresia	Distribuidora Seguel Limitada	0		
80	26	Ilustre Municipalidad De Futaleufu	Distribuidora Seguel Limitada	0		
81	26	Ilustre Municipalidad De Graneros	Distribuidora Seguel Limitada	0		
82	26	Ilustre Municipalidad De Guaitecas	Distribuidora Seguel Limitada	0		
83	26	Ilustre Municipalidad De La Calera	Distribuidora Seguel Limitada	0		
84	26	Ilustre Municipalidad De La Cisterna	Distribuidora Seguel Limitada	0		
85	26	Ilustre Municipalidad De La Granja	Distribuidora Seguel Limitada	0		
86	26	Ilustre Municipalidad De La Serena	Distribuidora Seguel Limitada	0		
87	26	Ilustre Municipalidad De Lanco	Distribuidora Seguel Limitada	0		
88	26	Ilustre Municipalidad De Linares	Distribuidora Seguel Limitada	0		
89	26	Ilustre Municipalidad De Litueche	Distribuidora Seguel Limitada	0		
90	26	Ilustre Municipalidad De Longavi	Distribuidora Seguel Limitada	0		
91	26	Ilustre Municipalidad De Los Vilos	Distribuidora Seguel Limitada	0		
92	26	Ilustre Municipalidad De Lumaco	Distribuidora Seguel Limitada	0		
93	26	Ilustre Municipalidad De Molina 	Distribuidora Seguel Limitada	0		
94	26	Ilustre Municipalidad De Mulchen	Distribuidora Seguel Limitada	0		
95	26	Ilustre Municipalidad De Nacimiento	Distribuidora Seguel Limitada	0		
96	26	Ilustre Municipalidad De Nancagua	Distribuidora Seguel Limitada	0		
97	26	Ilustre Municipalidad De Ñuñoa	Distribuidora Seguel Limitada	0		
98	26	Ilustre Municipalidad De Osorno	Distribuidora Seguel Limitada	0		
99	26	Ilustre Municipalidad De Padre Hurtado	Distribuidora Seguel Limitada	0		
100	26	Ilustre Municipalidad De Pelarco	Distribuidora Seguel Limitada	0		
101	26	Ilustre Municipalidad De Pemuco	Distribuidora Seguel Limitada	0		
102	26	Ilustre Municipalidad De Penco	Distribuidora Seguel Limitada	0		
103	26	Ilustre Municipalidad De Peralillo	Distribuidora Seguel Limitada	0		
104	26	Ilustre Municipalidad De Pichilemu	Distribuidora Seguel Limitada	0		
105	26	Ilustre Municipalidad De Pinto	Distribuidora Seguel Limitada	0		
106	26	Ilustre Municipalidad De Puchuncavi	Distribuidora Seguel Limitada	0		
107	26	Ilustre Municipalidad De Purén	Distribuidora Seguel Limitada	0		
108	26	Ilustre Municipalidad De Quilleco	Distribuidora Seguel Limitada	0		
109	26	Ilustre Municipalidad De Quillota	Distribuidora Seguel Limitada	0		
110	26	Ilustre Municipalidad De Ranquil	Distribuidora Seguel Limitada	0		
111	26	Ilustre Municipalidad De Recoleta	Distribuidora Seguel Limitada	0		
112	26	Ilustre Municipalidad De San Fabian	Distribuidora Seguel Limitada	0		
113	26	Ilustre Municipalidad De San Felipe	Distribuidora Seguel Limitada	0		
114	26	Ilustre Municipalidad De Santa Barbara	Distribuidora Seguel Limitada	0		
115	26	Ilustre Municipalidad De Santa Juana	Distribuidora Seguel Limitada	0		
116	26	Ilustre Municipalidad De Sierra Gorda	Distribuidora Seguel Limitada	0		
117	26	Ilustre Municipalidad De Taltal	Distribuidora Seguel Limitada	0		
118	26	Ilustre Municipalidad De Tierra Amarilla	Distribuidora Seguel Limitada	0		
119	26	Ilustre Municipalidad De Tirúa	Distribuidora Seguel Limitada	0		
120	26	Ilustre Municipalidad De Tolten	Distribuidora Seguel Limitada	0		
121	26	Ilustre Municipalidad De Victoria	Distribuidora Seguel Limitada	0		
122	26	Ilustre Municipalidad De Vilcún	Distribuidora Seguel Limitada	0		
123	26	Ilustre Municipalidad De Zapallar	Distribuidora Seguel Limitada	0		
124	26	Ilustre Municipalidad Isla De Maipo	Distribuidora Seguel Limitada	0		
125	26	Imunicipalidad De Nueva Imperial	Distribuidora Seguel Limitada	0		
126	26	Instituto De Normalización Previsional - Inp	Distribuidora Seguel Limitada	0		
127	26	Instituto Nacional De Deportes De Chile	Distribuidora Seguel Limitada	0		
128	26	Instituto Nacional Del Torax	Distribuidora Seguel Limitada	0		
129	26	Instituto Psiquiátrico Dr. José Horwitz Barak	Distribuidora Seguel Limitada	0		
130	26	Intendencia Iii Región, Atacama	Distribuidora Seguel Limitada	0		
131	26	Junaeb	Distribuidora Seguel Limitada	0		
132	26	Junta Nacional De Jardines Infantiles - Junji	Distribuidora Seguel Limitada	0		
133	26	Ministerio De Educación	Distribuidora Seguel Limitada	0		
134	26	Ministerio De Obras Publicas Dirección Gral. De Oopp	Distribuidora Seguel Limitada	0		
135	26	Ministerio De Salud - Minsal	Distribuidora Seguel Limitada	0		
136	26	Ministerio Publico	Distribuidora Seguel Limitada	0		
137	26	Mop - Dirección De Vialidad	Distribuidora Seguel Limitada	0		
138	26	Municipalidad De Alto Hospicio	Distribuidora Seguel Limitada	0		
139	26	Municipalidad De Chiguayante	Distribuidora Seguel Limitada	0		
140	26	Municipalidad De Conchalí	Distribuidora Seguel Limitada	0		
141	26	Municipalidad De Las Condes	Distribuidora Seguel Limitada	0		
142	26	Municipalidad De Lota	Distribuidora Seguel Limitada	58	3017-1297-L114	3017-1593-SE14
143	26	Municipalidad De Ovalle	Distribuidora Seguel Limitada	0		
144	26	Municipalidad De Padre Las Casas	Distribuidora Seguel Limitada	0		
145	26	Municipalidad De Portezuelo	Distribuidora Seguel Limitada	0		
146	26	Municipalidad De Pudahuel	Distribuidora Seguel Limitada	0		
147	26	Municipalidad De Puerto Montt	Distribuidora Seguel Limitada	0		
148	26	Municipalidad De Rio Hurtado	Distribuidora Seguel Limitada	0		
149	26	Municipalidad De San Carlos	Distribuidora Seguel Limitada	0		
150	26	Municipalidad De Santiago	Distribuidora Seguel Limitada	0		
151	26	Municipalidad De Tucapel	Distribuidora Seguel Limitada	0		
152	26	Presidencia De La República	Distribuidora Seguel Limitada	0		
153	26	Servicio Agrícola Y Ganadero	Distribuidora Seguel Limitada	0		
154	26	Servicio De Cooperación Técnica - Sercotec	Distribuidora Seguel Limitada	0		
155	26	Servicio De Salud Arica	Distribuidora Seguel Limitada	0		
156	26	Servicio De Salud Atacama	Distribuidora Seguel Limitada	0		
157	26	Servicio De Salud Bio Bio	Distribuidora Seguel Limitada	0		
158	26	Servicio De Salud Chiloé	Distribuidora Seguel Limitada	0		
159	26	Servicio De Salud Metropolitano Sur	Distribuidora Seguel Limitada	0		
160	26	Servicio De Salud Nuble	Distribuidora Seguel Limitada	0		
161	26	Servicio De Salud Ohiggins	Distribuidora Seguel Limitada	0		
162	26	Servicio De Salud Osorno	Distribuidora Seguel Limitada	0		
163	26	Servicio De Salud Valparaíso San Antonio	Distribuidora Seguel Limitada	0		
164	26	Servicio Médico Legal	Distribuidora Seguel Limitada	0		
165	26	Servicio Nacional De Capacitación Y Empleo	Distribuidora Seguel Limitada	0		
166	26	Servicio Nacional De Menores	Distribuidora Seguel Limitada	0		
167	26	Servicio Nacional Para La Prevención Y Rehabilitación Del Consumo De Drogras Y Alcohol	Distribuidora Seguel Limitada	0		
168	26	Servicio Salud Aconcagua	Distribuidora Seguel Limitada	0		
169	26	Serviu Viii Región	Distribuidora Seguel Limitada	0		
170	26	Subsecretaría De Hacienda	Distribuidora Seguel Limitada	0		
171	26	Subsecretaría De Prevención Del Delito	Distribuidora Seguel Limitada	0		
172	26	Subsecretaría De Previsión Social	Distribuidora Seguel Limitada	0		
173	26	Subsecretaría De Transportes	Distribuidora Seguel Limitada	0		
174	26	Superintendencia De Salud	Distribuidora Seguel Limitada	0		
175	26	Superintendencia Del Medio Ambiente	Distribuidora Seguel Limitada	0		
176	26	Universidad De Antofagasta	Distribuidora Seguel Limitada	0		
177	26	Universidad De Atacama	Distribuidora Seguel Limitada	0		
178	26	Universidad De Chile	Distribuidora Seguel Limitada	0		
179	26	Universidad De Los Lagos	Distribuidora Seguel Limitada	0		
180	26	Universidad Tecnológica Metropolitana	Distribuidora Seguel Limitada	0		
1	27	Armada De Chile	Editorial Volcan	0		
2	27	Carabineros De Chile	Editorial Volcan	0		
3	27	Centro Asistencial Norte De Antofagasta	Editorial Volcan	0		
4	27	Complejo Asistencial Dr. Victor Ríos Ruíz	Editorial Volcan	0		
5	27	Comprador	Editorial Volcan	0		
6	27	Consejo De Defensa Del Estado	Editorial Volcan	0		
7	27	Consejo Nacional De La Cultura Y Las Artes	Editorial Volcan	0		
8	27	Corporacion Administrativa Del Poder Judicial	Editorial Volcan	0		
9	27	Corporación Nacional De Desarrollo Indígena - Conadi	Editorial Volcan	0		
10	27	Corporación Nacional Forestal - Conaf	Editorial Volcan	0		
11	27	Defensoría Penal Pública	Editorial Volcan	0		
12	27	Dirección De Aeropuertos - Moptt	Editorial Volcan	0		
13	27	Dirección De Arquitectura - Mop	Editorial Volcan	0		
14	27	Dirección De Bibliotecas, Archivos Y Museos	Editorial Volcan	0		
15	27	Dirección De Obras Hidráulicas - Moptt	Editorial Volcan	0		
16	27	Dirección De Planeamiento - Moptt	Editorial Volcan	0		
17	27	Dirección Del Trabajo	Editorial Volcan	0		
18	27	Ejército De Chile	Editorial Volcan	0		
19	27	Fondo De Solidaridad E Inversión Social - Fosis	Editorial Volcan	0		
20	27	Fondo Nacional De Salud - Fonasa	Editorial Volcan	0		
21	27	Fuerza Aérea De Chile	Editorial Volcan	0		
22	27	Gendarmería De Chile	Editorial Volcan	0		
23	27	Gobernación Provincial De Huasco	Editorial Volcan	0		
24	27	Gobernación Provincial De Linares	Editorial Volcan	0		
25	27	Gobernación Provincial De Malleco	Editorial Volcan	0		
26	27	Gobernación Provincial De Talca	Editorial Volcan	0		
27	27	Hospital  Lonquimay	Editorial Volcan	0		
28	27	Hospital Angol	Editorial Volcan	0		
29	27	Hospital Carlos Cisternas De Calama	Editorial Volcan	0		
30	27	Hospital Contulmo	Editorial Volcan	0		
31	27	Hospital Curanilahue	Editorial Volcan	0		
32	27	Hospital De Chimbarongo	Editorial Volcan	0		
33	27	Hospital De Purén	Editorial Volcan	0		
34	27	Hospital Dr. Abraham Godoy Peña	Editorial Volcan	0		
35	27	Hospital Dr. Exequiel González Cortes	Editorial Volcan	0		
36	27	Hospital Ovalle	Editorial Volcan	0		
37	27	Hospital Padre Alberto Hurtado	Editorial Volcan	0		
38	27	Hospital Pedro Morales C.	Editorial Volcan	0		
39	27	Hospital Quilpué	Editorial Volcan	0		
40	27	Hospital Regional Rancagua - Hrr	Editorial Volcan	0		
41	27	Hospital Río Bueno	Editorial Volcan	0		
42	27	Hospital Santa Filomena De Graneros	Editorial Volcan	0		
43	27	Hospital Valdivia	Editorial Volcan	0		
44	27	Hospital Vicuña	Editorial Volcan	0		
45	27	I.  Municipalidad Curaco  De Velez	Editorial Volcan	0		
46	27	I. Municipalidad De Chillán	Editorial Volcan	0		
47	27	I. Municipalidad De Coquimbo	Editorial Volcan	0		
48	27	I. Municipalidad De Coronel	Editorial Volcan	0		
49	27	I. Municipalidad De Independencia	Editorial Volcan	0		
50	27	I. Municipalidad De La Pintana	Editorial Volcan	0		
51	27	I. Municipalidad De Puerto Varas	Editorial Volcan	0		
52	27	I. Municipalidad De Talagante	Editorial Volcan	0		
53	27	I. Municipalidad De Talca	Editorial Volcan	0		
54	27	I. Municipalidad Pozo Almonte	Editorial Volcan	0		
55	27	I.Municipalidad De Concepcion	Editorial Volcan	0		
56	27	I.Municipalidad De Concon	Editorial Volcan	0		
57	27	I.Municipalidad De Mostazal	Editorial Volcan	0		
58	27	I.Municipalidad De Viña Del Mar	Editorial Volcan	0		
59	27	Ilustre Municipalidad  De Sagrada Familia	Editorial Volcan	0		
60	27	Ilustre Municipalidad De Angol	Editorial Volcan	0		
61	27	Ilustre Municipalidad De Bulnes	Editorial Volcan	0		
62	27	Ilustre Municipalidad De Cabildo	Editorial Volcan	0		
63	27	Ilustre Municipalidad De Calbuco	Editorial Volcan	0		
64	27	Ilustre Municipalidad De Canela	Editorial Volcan	0		
65	27	Ilustre Municipalidad De Catemu	Editorial Volcan	0		
66	27	Ilustre Municipalidad De Cauquenes	Editorial Volcan	0		
67	27	Ilustre Municipalidad De Cerrillos	Editorial Volcan	0		
68	27	Ilustre Municipalidad De Cobquecura	Editorial Volcan	0		
69	27	Ilustre Municipalidad De Colbún	Editorial Volcan	0		
70	27	Ilustre Municipalidad De Collipulli	Editorial Volcan	0		
71	27	Ilustre Municipalidad De Curanilahue	Editorial Volcan	0		
72	27	Ilustre Municipalidad De Curarrehue	Editorial Volcan	0		
73	27	Ilustre Municipalidad De Diego De Almagro	Editorial Volcan	0		
74	27	Ilustre Municipalidad De El Bosque	Editorial Volcan	0		
75	27	Ilustre Municipalidad De El Carmen	Editorial Volcan	0		
76	27	Ilustre Municipalidad De Ercilla	Editorial Volcan	0		
77	27	Ilustre Municipalidad De Florida	Editorial Volcan	0		
78	27	Ilustre Municipalidad De Freire	Editorial Volcan	0		
79	27	Ilustre Municipalidad De Fresia	Editorial Volcan	0		
80	27	Ilustre Municipalidad De Futaleufu	Editorial Volcan	0		
81	27	Ilustre Municipalidad De Graneros	Editorial Volcan	0		
82	27	Ilustre Municipalidad De Guaitecas	Editorial Volcan	0		
83	27	Ilustre Municipalidad De La Calera	Editorial Volcan	0		
84	27	Ilustre Municipalidad De La Cisterna	Editorial Volcan	0		
85	27	Ilustre Municipalidad De La Granja	Editorial Volcan	0		
86	27	Ilustre Municipalidad De La Serena	Editorial Volcan	0		
87	27	Ilustre Municipalidad De Lanco	Editorial Volcan	0		
88	27	Ilustre Municipalidad De Linares	Editorial Volcan	0		
89	27	Ilustre Municipalidad De Litueche	Editorial Volcan	0		
90	27	Ilustre Municipalidad De Longavi	Editorial Volcan	0		
91	27	Ilustre Municipalidad De Los Vilos	Editorial Volcan	0		
92	27	Ilustre Municipalidad De Lumaco	Editorial Volcan	0		
93	27	Ilustre Municipalidad De Molina 	Editorial Volcan	0		
94	27	Ilustre Municipalidad De Mulchen	Editorial Volcan	0		
95	27	Ilustre Municipalidad De Nacimiento	Editorial Volcan	0		
96	27	Ilustre Municipalidad De Nancagua	Editorial Volcan	0		
97	27	Ilustre Municipalidad De Ñuñoa	Editorial Volcan	0		
98	27	Ilustre Municipalidad De Osorno	Editorial Volcan	0		
